name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Florent Serra,180.0,74.9225806452,587.612903226,3.80714285714,2.52380952381,82.9677419355,51.0580645161,34.464516129,16.0967741935,12.5741935484,5.11428571429,8.07333333333
Michael Llodra,190.0,86.5333333333,530.666666667,7.67317073171,4.03664921466,80.7571428571,49.7619047619,36.2918660287,15.7990430622,12.6095238095,4.38172043011,6.73869346734
Lukas Rosol,196.0,249.0,162.0,2.0,4.33333333333,78.6666666667,38.0,24.3333333333,17.6666666667,11.3333333333,4.0,8.66666666667
Magnus Larsson,193.0,171.928571429,356.857142857,6.89285714286,4.58490566038,83.6428571429,52.8392857143,38.6785714286,15.2678571429,13.25,4.34615384615,6.85185185185
David Ferrer,175.0,29.6972010178,1435.90076336,3.11897106109,2.94478527607,76.3231552163,48.8066157761,32.2264631043,13.9107142857,11.7353689567,4.70621468927,7.54188481675
Alejandro Hernandez,180.0,250.0,142.333333333,2.83333333333,3.66666666667,64.3333333333,38.1666666667,27.5,10.8333333333,10.0,2.66666666667,5.83333333333
Wayne Black,170.0,190.085714286,248.885714286,3.53333333333,2.8275862069,76.4285714286,40.4285714286,26.9142857143,19.0285714286,11.6571428571,5.06451612903,8.15151515152
Bartolome Salva Vidal,183.0,358.666666667,93.8333333333,1.6,4.16666666667,71.0,40.3333333333,25.3333333333,13.8333333333,11.0,6.2,9.16666666667
Sergiy Stakhovsky,193.0,213.3,228.95,6.25,2.44444444444,75.85,48.65,35.35,13.45,11.8,4.05263157895,6.47368421053
Andreas Seppi,190.0,78.015625,591.630208333,4.46666666667,3.67039106145,80.4114583333,45.9322916667,31.8489583333,16.9635416667,12.2447916667,5.1270718232,8.2192513369
Jean Rene Lisnard,173.0,123.408163265,351.244897959,2.51807228916,4.77894736842,82.7448979592,43.1836734694,28.2244897959,18.4081632653,12.3775510204,5.52688172043,9.63265306122
Johan Landsberg,183.0,611.0,22.0,1.0,2.0,55.0,36.0,23.0,10.0,9.0,3.0,6.0
Alex Bogomolov Jr,178.0,160.452830189,306.226415094,2.97435897436,3.34,78.679245283,52.6981132075,33.9056603774,11.9056603774,11.8867924528,5.04081632653,8.55769230769
Daniel Gimeno Traver,185.0,157.173913043,293.260869565,3.95652173913,2.88888888889,74.7391304348,45.4347826087,31.0,14.7391304348,11.3913043478,4.71428571429,7.40909090909
Alex Calatrava,190.0,92.3032786885,518.31147541,5.88333333333,2.39583333333,78.3852459016,46.606557377,32.8278688525,15.6475409836,12.2868852459,4.84955752212,7.6
Andreas Beck,190.0,206.947368421,285.052631579,6.16666666667,5.11111111111,90.6315789474,55.5789473684,38.3157894737,18.7894736842,13.5789473684,5.5,7.26315789474
Rogerio Dutra Silva,178.0,213.0,190.0,2.0,2.0,56.0,30.0,18.0,10.0,8.0,2.0,6.0
Axel Pretzsch,185.0,131.9,305.05,4.45,5.0,71.65,38.5,25.85,15.4736842105,11.05,4.10526315789,7.75
Mike Bryan,190.0,380.888888889,75.6666666667,3.11111111111,3.33333333333,71.2222222222,43.5555555556,28.2222222222,13.1111111111,10.8888888889,4.44444444444,8.11111111111
Franco Skugor,193.0,383.0,84.0,6.0,4.0,91.0,36.0,30.0,19.0,13.0,4.0,9.0
Nuno Marques,190.0,432.0,57.0,1.0,3.0,68.0,43.0,23.0,12.0,9.0,9.0,13.0
Mario Radic,188.0,325.0,151.833333333,4.33333333333,4.33333333333,74.1666666667,38.3333333333,25.5,17.1666666667,11.0,4.33333333333,7.5
Karan Rastogi,178.0,439.666666667,70.0,0.0,2.0,58.3333333333,39.6666666667,22.3333333333,8.66666666667,9.0,6.0,10.0
Richard Gasquet,185.0,44.4031620553,1219.18972332,5.91666666667,2.9592760181,74.8300395257,45.790513834,33.6166007905,15.2341269841,12.0553359684,3.69444444444,5.75105485232
Roko Karanusic,183.0,145.225,320.0,4.56756756757,2.06451612903,81.7,49.775,33.825,15.9,12.9,4.94871794872,8.325
Massimo Dellacqua,193.0,300.833333333,136.333333333,10.3333333333,4.83333333333,78.3333333333,44.5,34.0,14.8333333333,11.8333333333,3.2,5.16666666667
Michael Russell,173.0,108.923913043,408.467391304,2.81333333333,3.49367088608,77.0434782609,52.3804347826,32.847826087,11.8586956522,11.8043478261,4.95294117647,8.52222222222
Oscar Burrieza,170.0,209.4,183.2,4.0,2.5,80.2,50.6,35.4,15.8,12.4,7.0,10.25
Joachim Johansson,198.0,117.037383178,924.102803738,14.7264150943,4.61165048544,79.4859813084,49.5514018692,39.2056074766,15.7570093458,12.7009345794,3.92592592593,5.25
Feliciano Lopez,188.0,53.405027933,821.184357542,9.62921348315,3.72155688623,83.1983240223,48.9944134078,36.8519553073,17.5726256983,13.0837988827,4.42319749216,6.49262536873
Julian Knowle,188.0,140.21875,311.1875,4.03571428571,6.65625,77.65625,44.59375,30.5,14.71875,11.90625,5.48275862069,8.8064516129
Ota Fukarek,190.0,137.916666667,312.916666667,5.18181818182,3.66666666667,86.1666666667,53.75,35.3333333333,15.25,12.9166666667,5.18181818182,8.66666666667
Igor Gaudi,188.0,218.0,157.0,0.0,11.0,69.0,38.0,21.0,13.0,12.0,6.0,12.0
Jeff Morrison,185.0,133.035714286,347.095238095,8.11904761905,3.92682926829,77.5119047619,44.9880952381,32.7380952381,15.630952381,11.7857142857,4.4,7.15584415584
Sebastien De Chaunac,183.0,239.0,173.714285714,5.47619047619,3.89473684211,87.0476190476,49.1428571429,32.2857142857,18.5238095238,13.0952380952,5.36842105263,8.90476190476
Simon Greul,185.0,100.166666667,428.142857143,4.44736842105,3.02631578947,74.3333333333,40.9047619048,27.380952381,16.4047619048,11.4285714286,4.2,7.58536585366
Mikhail Kukushkin,183.0,156.571428571,288.428571429,4.66666666667,2.33333333333,68.4285714286,41.1428571429,29.4285714286,13.5714285714,10.7142857143,3.0,5.57142857143
James Blake,185.0,36.6310904872,1398.71693735,6.05152224824,2.96373056995,79.7517401392,46.4918793503,33.6751740139,17.1670533643,12.4385150812,4.43603133159,6.82266009852
Scott Lipsky,185.0,1004.0,8.0,8.0,3.0,77.0,48.0,33.0,15.0,13.0,1.0,4.0
Zack Fleishman,188.0,235.208333333,186.0,5.75,3.78260869565,74.2916666667,40.375,28.1666666667,16.3333333333,11.5833333333,4.22727272727,7.16666666667
Scott Draper,178.0,221.4,240.0,8.08,3.21276595745,86.18,50.36,36.64,18.7,13.74,4.65217391304,7.46808510638
Juan Monaco,185.0,64.66359447,747.235023041,2.89502762431,2.49431818182,74.8847926267,49.3778801843,32.0276497696,13.3548387097,11.6405529954,4.16,7.12735849057
Olivier Mutis,175.0,99.8103448276,435.103448276,4.17647058824,3.54166666667,79.4310344828,42.0689655172,28.0172413793,18.1206896552,11.8448275862,5.07142857143,8.68421052632
Mikhail Youzhny,183.0,40.2116788321,1020.3892944,4.47619047619,2.92696629213,79.5317073171,47.4414634146,33.0731707317,16.4317073171,12.2609756098,4.79674796748,7.41221374046
Jan Vacek,198.0,119.05952381,392.083333333,4.81012658228,3.38271604938,79.6904761905,45.869047619,31.6666666667,16.6071428571,12.1666666667,4.89333333333,7.91358024691
Shao Xuan Zeng,185.0,754.0,19.4,2.5,3.4,62.4,36.6,20.6,10.2,9.0,4.8,9.4
Jeremy Chardy,188.0,178.0,371.230769231,8.88461538462,5.16,94.5384615385,57.1923076923,42.4230769231,18.0769230769,14.5384615385,4.95833333333,7.19230769231
Santiago Ventura,183.0,131.96969697,394.348484848,4.51785714286,3.35,74.6666666667,39.5909090909,26.9848484848,16.4242424242,11.2727272727,4.74193548387,8.0
Oleg Ogorodov,193.0,158.777777778,261.0,4.88888888889,3.125,87.4444444444,54.6666666667,35.8888888889,13.4444444444,12.7777777778,7.88888888889,12.6666666667
Greg Rusedski,193.0,52.2007575758,828.117424242,10.3878326996,4.952,81.3522727273,48.1515151515,37.3522727273,17.5795454545,12.9583333333,4.33771929825,6.08196721311
Ivo Minar,183.0,99.6829268293,443.073170732,5.24050632911,2.84057971014,76.2073170732,44.4390243902,30.5,15.987804878,11.6951219512,4.01298701299,6.9875
Pablo Cuevas,180.0,111.333333333,407.523809524,4.2,2.26315789474,72.0476190476,42.4285714286,26.7142857143,15.6666666667,10.9047619048,3.90476190476,7.19047619048
Gilles Muller,193.0,91.320754717,489.283018868,10.4380952381,3.73529411765,80.7547169811,49.3867924528,36.2264150943,15.4339622642,12.3962264151,5.30208333333,7.54901960784
Andy Murray,190.0,39.4502369668,1423.07109005,6.32835820896,3.16666666667,77.4976303318,42.355450237,30.8578199052,17.7914691943,12.0947867299,4.44086021505,6.94949494949
Hicham Arazi,175.0,47.512195122,839.541463415,4.35195530726,2.28662420382,78.3902439024,46.3073170732,31.9068627451,16.5463414634,12.156097561,4.79787234043,7.5175879397
Victor Crivoi,185.0,209.714285714,211.571428571,3.71428571429,2.28571428571,84.5714285714,56.8571428571,35.4285714286,12.5714285714,13.0,6.71428571429,11.2857142857
Mischa Zverev,190.0,114.678571429,415.589285714,5.2641509434,2.0,76.2321428571,50.625,34.9642857143,12.8545454545,11.9464285714,4.7,7.92
Roberto Carretero,178.0,506.25,89.0,4.25,4.0,76.0,44.75,29.75,16.0,10.75,6.5,9.25
